time (sec),X vibration (g),Y vibration (g),Z vibration (g)
25.9902,0.00091073,0.0165387,-0.0138577
26.0002,0.00167387,0.0140844,-0.0139463
26.0102,0.00190333,0.0155051,-0.0126152
26.0202,0.00399472,0.0148651,-0.0126262
26.0302,0.00175302,0.0137362,-0.0120111
26.0402,0.00152583,0.0150938,-0.0112275
26.0502,0.00136004,0.0163743,-0.0120455
26.0602,0.000828419,0.0140379,-0.0117948
26.0702,0.00249441,0.0154544,-0.011162
26.0802,-5.06217e-05,0.0143982,-0.00997934
26.0902,0.000242825,0.0152945,-0.0115121
26.1002,0.00393933,0.0149846,-0.012617
26.1102,0.00369945,0.0147504,-0.0127753
26.1202,0.00381089,0.0156445,-0.009454
26.1302,0.00363277,0.0156835,-0.0122814
26.1402,0.00314985,0.0148672,-0.0107899
26.1502,0.00338444,0.0137299,-0.0114799
26.1602,0.00426027,0.0125307,-0.0120776
26.1702,0.00321385,0.0138791,-0.00991302
26.1802,0.00328169,0.0136856,-0.0102502
26.1902,0.00391445,0.0143307,-0.00870999
26.2002,0.00479171,0.0138306,-0.010404
26.2102,0.00348733,0.0138333,-0.0101443
26.2202,0.00406013,0.0118212,-0.0106012
26.2302,0.00400768,0.012143,-0.00907383
26.2402,0.0052068,0.012403,-0.00891916
26.2502,0.00623842,0.0121282,-0.00821456
26.2602,0.00464591,0.0115475,-0.010729
26.2702,0.00535781,0.0111187,-0.0111065
26.2802,0.00399488,0.0118336,-0.00739418
26.2902,0.0054399,0.0110677,-0.00929642
26.3002,0.00636647,0.0108656,-0.00907711
26.3102,0.00421114,0.0118988,-0.0100016
26.3202,0.00474169,0.0107645,-0.0103304
26.3302,0.00606604,0.0116589,-0.00997195
26.3402,0.00737548,0.0118354,-0.0108489
26.3502,0.00688473,0.00888317,-0.00902439
26.3602,0.005372,0.0111029,-0.00532249
26.3702,0.0071555,0.0102091,-0.00815071
26.3802,0.00604018,0.0121985,-0.00960505
26.3902,0.00645108,0.00979271,-0.00587084
26.4002,0.00692335,0.0108346,-0.00759863
26.4102,0.00718235,0.00919028,-0.00828824
26.4202,0.00635832,0.0100019,-0.00409446
26.4302,0.00693843,0.0118045,-0.00783461
26.4402,0.00611508,0.0100207,-0.00687447
26.4502,0.00799285,0.0105554,-0.00678349
26.4602,0.0078263,0.0094415,-0.00722595
26.4702,0.00718706,0.00924238,-0.00608092
26.4802,0.00857757,0.0085695,-0.0070715
26.4902,0.00742021,0.00745339,-0.00619992
26.5002,0.00687354,0.00774035,-0.00606016
26.5102,0.00840237,0.00796555,-0.00753723
26.5202,0.00884818,0.00976167,-0.00576359
26.5302,0.00929431,0.00791022,-0.00571358
26.5402,0.00751301,0.00674469,-0.00561721
26.5502,0.0083718,0.00693645,-0.00495566
26.5602,0.00724728,0.0078599,-0.00527007
26.5702,0.00845767,0.00713467,-0.00495828
26.5802,0.00905804,0.00724795,-0.00510365
26.5902,0.00846856,0.00653652,-0.00659118
26.6002,0.00900855,0.00622108,-0.00481276
26.6102,0.00944205,0.00730871,-0.00654324
