time (sec),X vibration (g),Y vibration (g),Z vibration (g)
25.5512,-0.00697062,-0.000632767,5.94622e-05
25.5612,-0.00540933,0.00016513,0.000440025
25.5712,-0.00343621,0.000993753,-0.00177334
25.5812,-0.00570514,-0.00188528,0.000392587
25.5912,-0.00576171,-0.00183443,0.000407088
25.6012,-0.00658135,0.00135991,-0.00031078
25.6112,-0.00470035,-0.000389347,0.000604081
25.6212,-0.00490993,1.30733e-05,0.00170209
25.6312,-0.00496707,6.4752e-05,0.00171679
25.6412,-0.00539055,0.000406554,0.000465062
25.6512,-0.00529539,0.00161831,-5.42015e-05
25.6612,-0.00533768,0.000922934,0.000372622
25.6712,-0.00689073,0.00135691,-0.000344909
25.6812,-0.00696383,0.000951866,-0.00290869
25.6912,-0.00476352,0.000272373,-0.000650685
25.7012,-0.00564561,0.000951109,-0.000849278
25.7112,-0.00666516,0.000577204,-0.000422218
25.7212,-0.00441949,0.00119532,4.8884e-06
25.7312,-0.00704148,-0.000459903,-0.000742877
25.7412,-0.0046435,-0.000299134,0.000737172
25.7512,-0.00706741,7.54618e-05,-0.00110913
25.7613,-0.00639393,0.000282419,-0.000529247
25.7713,-0.00602577,0.00171028,-0.000864843
25.7813,-0.00802284,0.000529105,-0.000437458
25.7913,-0.00536614,0.000904525,0.000493508
25.8013,-0.00711934,8.99735e-05,0.000493741
25.8113,-0.00733155,0.00161021,-0.000116329
25.8213,-0.00615535,0.00171159,0.000601152
25.8313,-0.00757326,0.00243878,0.000906694
25.8413,-0.00674828,0.00334928,-0.000984971
25.8513,-0.00749507,-0.000348139,0.000556614
25.8613,-0.0049919,0.000440701,0.000679186
25.8713,-0.00488447,0.00296924,0.0012443
25.8813,-0.00715754,0.00298029,0.00113808
25.8913,-0.00671468,0.00203026,-0.000249823
25.9013,-0.00758421,0.00219431,0.000925775
25.9113,-0.00878955,0.0016414,0.000865462
25.9213,-0.00584466,0.00110396,0.00225477
25.9313,-0.00764536,0.00145173,0.00153842
25.9413,-0.0085154,0.0022422,2.86614e-05
25.9513,-0.00709677,0.0020258,-0.0012064
25.9613,-0.00761612,-0.000479199,0.000595066
25.9713,-0.00877647,0.00199034,-0.000929822
25.9813,-0.0088078,0.00288843,-0.00021164
25.9913,-0.00854934,0.00181835,1.83054e-05
26.0013,-0.00618531,0.00169452,0.00119433
26.0113,-0.0107336,0.00302046,0.000447806
26.0213,-0.00786627,0.00428557,-0.000100316
26.0313,-0.00747099,0.00329259,-0.0001296
26.0413,-0.00747255,0.00303223,0.00216048
26.0513,-0.00901537,0.00278734,0.000315492
26.0613,-0.00805589,0.00290885,0.000499953
26.0713,-0.00673032,0.00182512,0.000837042
26.0813,-0.00722066,0.0032898,0.00186081
26.0913,-0.00913018,0.00155035,0.00256419
26.1013,-0.00855266,0.00338163,0.000734668
26.1113,-0.00843302,0.00239026,0.00273512
26.1213,-0.00904591,0.00223832,0.000325843
26.1313,-0.00672926,0.00216286,0.00112093
26.1413,-0.00639636,0.00314046,0.000435972
26.1513,-0.008566,0.00327902,0.000285104
26.1613,-0.00800446,0.00358563,0.00368955
26.1713,-0.00822123,0.00193933,0.000487022
26.1813,-0.0103149,0.00242944,0.000275236
26.1913,-0.00889926,0.00259931,0.000200818
26.2013,-0.00949785,0.00345603,0.00236946
26.2113,-0.00971509,0.00193258,0.00293599
26.2213,-0.00767416,0.00329323,-0.0008004
26.2313,-0.0101041,0.00456251,0.0017956
26.2413,-0.00839913,0.00220043,0.000851632
26.2513,-0.00941028,0.00258511,0.00179977
26.2613,-0.0100248,0.0041449,0.000642256
26.2713,-0.0097087,0.003706,0.00145314
26.2813,-0.00992674,0.00453377,0.0009976
26.2913,-0.0109689,0.00308819,9.95903e-05
26.3013,-0.00799807,0.00330599,0.0021618
26.3113,-0.0102306,0.0042259,0.000882399
26.3213,-0.0104643,0.0027046,0.00196813
26.3313,-0.0112933,0.00327395,0.000276814
26.3413,-0.00977252,0.00443857,0.00232391
26.3513,-0.00974721,0.00511511,0.000922585
26.3613,-0.0103323,0.00519676,0.00200846
26.3713,-0.00986475,0.0057211,0.00265187
26.3813,-0.0126779,0.00453665,0.00105228
26.3913,-0.0108067,0.00406956,0.000108856
26.4013,-0.00989691,0.00453345,0.00298014
26.4113,-0.0114591,0.00516537,0.00235721
26.4213,-0.0112667,0.00683507,0.000574664
26.4313,-0.00883142,0.00528538,0.00198122
26.4413,-0.010867,0.00483451,0.00184667
26.4513,-0.00986619,0.00552822,0.00140699
26.4613,-0.00984205,0.00269738,0.00314934
26.4713,-0.00936025,0.00534459,0.00222145
26.4813,-0.0113199,0.0034449,0.00263635
26.4913,-0.0131119,0.00423094,0.00180008
26.5013,-0.00999066,0.00501716,0.00113169
26.5113,-0.0109436,0.00821444,-7.07295e-05
26.5213,-0.0107827,0.00692586,0.00170233
